recipe_id,recipe_name,ingredient_position,raw_ingredient_name,raw_amount,generated_search_key,matched_food_id,matched_food_name,matched_source,similarity_score
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,7b2f4b6a-049e-4714-81f4-79199b47ab6b,Куриная грудка,foods.name_word_similarity,0.5556
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,27d31b68-0c1c-46ff-9f11-d3e9daf2892b,Куриное филе,foods.name_word_similarity,0.4615
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,f4022e2a-9cf3-42c2-8a1c-6c873c866524,яйцо куриное,foods.name_word_similarity,0.4615
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,f40442ff-d010-470a-b251-118b89045286,Куриная грудка вареная,foods.name_word_similarity,0.4167
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,001b255d-9f53-4010-9ec6-eb1699dade22,Куриная грудка копченая,foods.name_word_similarity,0.4167
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,0f0c3a47-f0de-46a5-8dac-1a017089e2fd,Куриное сердце,foods.name_word_similarity,0.4000
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,18d4f77b-ff43-4705-a7ac-185ea08d8562,Куриный фарш,foods.name_word_similarity,0.3846
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,77d030ba-a307-4fa2-b22b-9a67a9cecf57,Куриная грудка запеченная,foods.name_word_similarity,0.3704
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,5c99429d-87dd-4dcc-91c2-cba95d2e2bfc,Куриные бедра,foods.name_word_similarity,0.3571
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,566a7010-1701-483e-9ef9-23053a1094aa,Куриные шейки,foods.name_word_similarity,0.3571
72656369-7065-45f3-9137-363733353132,Салат Оливье,1,куриной грудки,100,куриной грудки,97fd21c5-ca7d-47c3-a8d9-d58ce0ae0371,Утиная грудка,foods.name_word_similarity,0.3571
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,7674f413-4e05-4f08-ba01-7674344338aa,Сельдь в сметане,foods.name_similarity,0.3333
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,% сметана,7674f413-4e05-4f08-ba01-7674344338aa,Сельдь в сметане,foods.name_word_similarity,0.3750
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,food_aliases.normalized_alias_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.name_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,7674f413-4e05-4f08-ba01-7674344338aa,Сельдь в сметане,foods.name_similarity,0.3333
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.name_word_similarity,0.7273
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,7674f413-4e05-4f08-ba01-7674344338aa,Сельдь в сметане,foods.name_word_similarity,0.3750
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,a6d41004-fe33-46ce-98db-4e9d30a7746e,сметана 10,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,947d23e3-368f-4d40-8989-c2c54e92d0f7,сметана 12,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,33a004e7-9710-444e-aea9-2db390578f1f,сметана 15,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,99d17981-400f-4085-8eea-2ca01fcff1de,сметана 18,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,f3f41b69-8a0c-4276-b9d4-257deccaeb40,сметана 20,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,66d951b0-9625-4484-9575-d7423cb6ac4e,сметана 25,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,d3acb154-cc3f-4a14-beef-ada547a13c2f,сметана 30,foods.normalized_name_ilike,null
72656369-7065-45f3-9137-363733353132,Салат Оливье,5,% сметана,10,сметана,b7f5dbe6-ce47-40cf-be2a-8ddfdc9ca6df,сметана 40,foods.normalized_name_ilike,null
